C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Date,CountryName,RegionName,PrescriptionIndex
0,1,0,0,0,0,0,0,0,0,0,0,2021-02-17,Singapore,,0
0,1,0,0,0,0,0,0,0,0,0,0,2021-02-18,Singapore,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,Singapore,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Singapore,,0
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-15,Singapore,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-16,Singapore,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-17,Singapore,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-18,Singapore,,1
0,2,0,0,0,0,0,0,0,0,0,0,2021-02-19,Singapore,,1
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Singapore,,1
0,3,0,0,1,0,0,0,0,0,0,0,2021-02-15,Singapore,,2
0,3,0,0,1,0,0,0,0,0,0,0,2021-02-16,Singapore,,2
0,3,0,0,1,0,0,0,0,0,0,0,2021-02-17,Singapore,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-18,Singapore,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-19,Singapore,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-20,Singapore,,2
0,3,0,1,2,1,0,0,0,0,0,0,2021-02-15,Singapore,,3
0,3,0,0,2,1,0,0,0,0,0,0,2021-02-16,Singapore,,3
0,3,0,0,2,1,0,0,0,0,0,0,2021-02-17,Singapore,,3
0,3,0,0,2,1,0,0,0,0,0,0,2021-02-18,Singapore,,3
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-19,Singapore,,3
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-20,Singapore,,3
0,3,0,4,2,3,0,0,0,0,0,0,2021-02-15,Singapore,,4
0,3,0,4,2,2,0,0,0,0,0,0,2021-02-16,Singapore,,4
0,3,0,4,2,2,0,0,0,0,0,0,2021-02-17,Singapore,,4
0,3,0,3,2,2,0,0,0,0,0,0,2021-02-18,Singapore,,4
0,3,0,2,2,2,0,0,0,0,0,0,2021-02-19,Singapore,,4
0,3,0,2,2,1,0,0,0,0,0,0,2021-02-20,Singapore,,4
2,3,0,4,2,3,0,0,0,0,0,0,2021-02-15,Singapore,,5
1,3,0,4,2,3,0,0,0,0,0,0,2021-02-16,Singapore,,5
1,3,0,4,2,3,0,0,0,0,0,0,2021-02-17,Singapore,,5
0,3,0,4,2,3,0,0,0,0,0,0,2021-02-18,Singapore,,5
0,3,0,4,2,2,0,0,0,0,0,0,2021-02-19,Singapore,,5
0,3,0,3,2,2,0,0,0,0,0,0,2021-02-20,Singapore,,5
3,3,0,4,2,3,0,0,0,0,0,0,2021-02-15,Singapore,,6
3,3,0,4,2,3,0,0,0,0,0,0,2021-02-16,Singapore,,6
3,3,0,4,2,3,0,0,0,0,0,0,2021-02-17,Singapore,,6
2,3,0,4,2,3,0,0,0,0,0,0,2021-02-18,Singapore,,6
1,3,0,4,2,3,0,0,0,0,0,0,2021-02-19,Singapore,,6
0,3,0,4,2,2,0,0,0,0,0,0,2021-02-20,Singapore,,6
3,3,0,4,2,3,2,0,0,0,0,0,2021-02-15,Singapore,,7
3,3,0,4,2,3,2,0,0,0,0,0,2021-02-16,Singapore,,7
3,3,0,4,2,3,1,0,0,0,0,0,2021-02-17,Singapore,,7
3,3,0,4,2,3,0,0,0,0,0,0,2021-02-18,Singapore,,7
3,3,0,4,2,3,0,0,0,0,0,0,2021-02-19,Singapore,,7
3,3,0,4,2,3,0,0,0,0,0,0,2021-02-20,Singapore,,7
3,3,0,4,2,3,2,0,0,3,0,0,2021-02-15,Singapore,,8
3,3,0,4,2,3,2,0,0,3,0,0,2021-02-16,Singapore,,8
3,3,0,4,2,3,2,0,0,3,0,0,2021-02-17,Singapore,,8
3,3,0,4,2,3,2,0,0,3,0,0,2021-02-18,Singapore,,8
3,3,0,4,2,3,2,0,0,3,0,0,2021-02-19,Singapore,,8
3,3,0,4,2,3,2,0,0,3,0,0,2021-02-20,Singapore,,8
3,3,0,4,2,3,2,0,2,3,0,2,2021-02-15,Singapore,,9
3,3,0,4,2,3,2,0,2,3,0,2,2021-02-16,Singapore,,9
3,3,0,4,2,3,2,0,2,3,0,1,2021-02-17,Singapore,,9
3,3,0,4,2,3,2,0,2,3,0,0,2021-02-18,Singapore,,9
3,3,0,4,2,3,2,0,2,3,0,0,2021-02-19,Singapore,,9
3,3,0,4,2,3,2,0,1,3,0,0,2021-02-20,Singapore,,9
0,0,0,4,0,0,0,0,0,0,0,0,2021-02-15,Azerbaijan,,0
0,0,0,4,0,0,0,0,0,0,0,0,2021-02-16,Azerbaijan,,0
0,0,0,4,0,0,0,0,0,0,0,0,2021-02-17,Azerbaijan,,0
0,0,0,3,0,0,0,0,0,0,0,0,2021-02-18,Azerbaijan,,0
0,0,0,3,0,0,0,0,0,0,0,0,2021-02-19,Azerbaijan,,0
0,0,0,1,0,0,0,0,0,0,0,0,2021-02-20,Azerbaijan,,0
2,0,0,4,0,0,0,0,0,0,2,0,2021-02-15,Azerbaijan,,1
1,0,0,4,0,0,0,0,0,0,2,0,2021-02-16,Azerbaijan,,1
1,0,0,4,0,0,0,0,0,0,2,0,2021-02-17,Azerbaijan,,1
0,0,0,4,0,0,0,0,0,0,2,0,2021-02-18,Azerbaijan,,1
0,0,0,4,0,0,0,0,0,0,2,0,2021-02-19,Azerbaijan,,1
0,0,0,4,0,0,0,0,0,0,2,0,2021-02-20,Azerbaijan,,1
3,0,0,4,0,0,0,0,0,0,2,0,2021-02-15,Azerbaijan,,2
3,0,0,4,0,0,0,0,0,0,2,0,2021-02-16,Azerbaijan,,2
3,0,0,4,0,0,0,0,0,0,2,0,2021-02-17,Azerbaijan,,2
2,0,0,4,0,0,0,0,0,0,2,0,2021-02-18,Azerbaijan,,2
2,0,0,4,0,0,0,0,0,0,2,0,2021-02-19,Azerbaijan,,2
0,0,0,4,0,0,0,0,0,0,2,0,2021-02-20,Azerbaijan,,2
3,0,0,4,1,0,0,0,0,0,2,0,2021-02-15,Azerbaijan,,3
3,0,0,4,1,0,0,0,0,0,2,0,2021-02-16,Azerbaijan,,3
3,0,0,4,1,0,0,0,0,0,2,0,2021-02-17,Azerbaijan,,3
3,0,0,4,1,0,0,0,0,0,2,0,2021-02-18,Azerbaijan,,3
3,0,0,4,0,0,0,0,0,0,2,0,2021-02-19,Azerbaijan,,3
3,0,0,4,0,0,0,0,0,0,2,0,2021-02-20,Azerbaijan,,3
3,2,0,4,2,0,0,0,0,0,2,0,2021-02-15,Azerbaijan,,4
3,2,0,4,2,0,0,0,0,0,2,0,2021-02-16,Azerbaijan,,4
3,1,0,4,2,0,0,0,0,0,2,0,2021-02-17,Azerbaijan,,4
3,0,0,4,2,0,0,0,0,0,2,0,2021-02-18,Azerbaijan,,4
3,0,0,4,1,0,0,0,0,0,2,0,2021-02-19,Azerbaijan,,4
3,0,0,4,0,0,0,0,0,0,2,0,2021-02-20,Azerbaijan,,4
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-15,Azerbaijan,,5
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-16,Azerbaijan,,5
3,2,0,4,2,0,0,0,0,0,2,0,2021-02-17,Azerbaijan,,5
3,1,0,4,2,0,0,0,0,0,2,0,2021-02-18,Azerbaijan,,5
3,0,0,4,2,0,0,0,0,0,2,0,2021-02-19,Azerbaijan,,5
3,0,0,4,1,0,0,0,0,0,2,0,2021-02-20,Azerbaijan,,5
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-15,Azerbaijan,,6
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-16,Azerbaijan,,6
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-17,Azerbaijan,,6
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-18,Azerbaijan,,6
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-19,Azerbaijan,,6
3,0,0,4,2,0,0,0,0,0,2,0,2021-02-20,Azerbaijan,,6
3,3,0,4,2,0,0,0,0,2,2,0,2021-02-15,Azerbaijan,,7
3,3,0,4,2,0,0,0,0,2,2,0,2021-02-16,Azerbaijan,,7
3,3,0,4,2,0,0,0,0,1,2,0,2021-02-17,Azerbaijan,,7
3,3,0,4,2,0,0,0,0,1,2,0,2021-02-18,Azerbaijan,,7
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-19,Azerbaijan,,7
3,3,0,4,2,0,0,0,0,0,2,0,2021-02-20,Azerbaijan,,7
3,3,0,4,2,3,0,0,1,3,2,0,2021-02-15,Azerbaijan,,8
3,3,0,4,2,3,0,0,1,3,2,0,2021-02-16,Azerbaijan,,8
3,3,0,4,2,3,0,0,0,3,2,0,2021-02-17,Azerbaijan,,8
3,3,0,4,2,3,0,0,0,3,2,0,2021-02-18,Azerbaijan,,8
3,3,0,4,2,2,0,0,0,3,2,0,2021-02-19,Azerbaijan,,8
3,3,0,4,2,2,0,0,0,3,2,0,2021-02-20,Azerbaijan,,8
3,3,0,4,2,3,0,0,2,3,2,3,2021-02-15,Azerbaijan,,9
3,3,0,4,2,3,0,0,2,3,2,2,2021-02-16,Azerbaijan,,9
3,3,0,4,2,3,0,0,2,3,2,2,2021-02-17,Azerbaijan,,9
3,3,0,4,2,3,0,0,2,3,2,1,2021-02-18,Azerbaijan,,9
3,3,0,4,2,3,0,0,2,3,2,1,2021-02-19,Azerbaijan,,9
3,3,0,4,2,3,0,0,1,3,2,0,2021-02-20,Azerbaijan,,9
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,United States,Indiana,0
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,United States,Indiana,0
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-17,United States,Indiana,0
1,0,0,0,0,0,0,0,0,0,0,0,2021-02-18,United States,Indiana,0
1,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,United States,Indiana,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,United States,Indiana,0
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,United States,Indiana,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,United States,Indiana,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-17,United States,Indiana,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-18,United States,Indiana,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,United States,Indiana,1
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,United States,Indiana,1
3,1,0,0,2,0,0,0,0,0,0,0,2021-02-15,United States,Indiana,2
3,0,0,0,2,0,0,0,0,0,0,0,2021-02-16,United States,Indiana,2
3,0,0,0,2,0,0,0,0,0,0,0,2021-02-17,United States,Indiana,2
3,0,0,0,2,0,0,0,0,0,0,0,2021-02-18,United States,Indiana,2
3,0,0,0,1,0,0,0,0,0,0,0,2021-02-19,United States,Indiana,2
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,United States,Indiana,2
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-15,United States,Indiana,3
3,2,0,0,2,0,0,0,0,0,0,0,2021-02-16,United States,Indiana,3
3,1,0,0,2,0,0,0,0,0,0,0,2021-02-17,United States,Indiana,3
3,0,0,0,2,0,0,0,0,0,0,0,2021-02-18,United States,Indiana,3
3,0,0,0,2,0,0,0,0,0,0,0,2021-02-19,United States,Indiana,3
3,0,0,0,1,0,0,0,0,0,0,0,2021-02-20,United States,Indiana,3
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-15,United States,Indiana,4
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-16,United States,Indiana,4
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-17,United States,Indiana,4
3,2,0,0,2,0,0,0,0,0,0,0,2021-02-18,United States,Indiana,4
3,1,0,0,2,0,0,0,0,0,0,0,2021-02-19,United States,Indiana,4
3,0,0,0,1,0,0,0,0,0,0,0,2021-02-20,United States,Indiana,4
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-15,United States,Indiana,5
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-16,United States,Indiana,5
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-17,United States,Indiana,5
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-18,United States,Indiana,5
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-19,United States,Indiana,5
3,1,0,0,2,0,0,0,0,0,0,0,2021-02-20,United States,Indiana,5
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-15,United States,Indiana,6
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-16,United States,Indiana,6
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-17,United States,Indiana,6
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-18,United States,Indiana,6
3,3,0,0,2,0,0,0,1,0,0,0,2021-02-19,United States,Indiana,6
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-20,United States,Indiana,6
3,3,0,0,2,0,2,0,2,2,1,0,2021-02-15,United States,Indiana,7
3,3,0,0,2,0,2,0,2,1,1,0,2021-02-16,United States,Indiana,7
3,3,0,0,2,0,2,0,2,1,1,0,2021-02-17,United States,Indiana,7
3,3,0,0,2,0,2,0,2,1,1,0,2021-02-18,United States,Indiana,7
3,3,0,0,2,0,1,0,2,1,1,0,2021-02-19,United States,Indiana,7
3,3,0,0,2,0,0,0,2,0,1,0,2021-02-20,United States,Indiana,7
3,3,0,0,2,0,2,2,2,3,2,0,2021-02-15,United States,Indiana,8
3,3,0,0,2,0,2,2,2,3,2,0,2021-02-16,United States,Indiana,8
3,3,0,0,2,0,2,2,2,3,2,0,2021-02-17,United States,Indiana,8
3,3,0,0,2,0,2,1,2,3,2,0,2021-02-18,United States,Indiana,8
3,3,0,0,2,0,2,1,2,3,2,0,2021-02-19,United States,Indiana,8
3,3,0,0,2,0,2,0,2,3,2,0,2021-02-20,United States,Indiana,8
3,3,0,2,2,0,2,4,2,3,2,0,2021-02-15,United States,Indiana,9
3,3,0,2,2,0,2,4,2,3,2,0,2021-02-16,United States,Indiana,9
3,3,0,1,2,0,2,4,2,3,2,0,2021-02-17,United States,Indiana,9
3,3,0,1,2,0,2,3,2,3,2,0,2021-02-18,United States,Indiana,9
3,3,0,1,2,0,2,3,2,3,2,0,2021-02-19,United States,Indiana,9
3,3,0,0,2,0,2,3,2,3,2,0,2021-02-20,United States,Indiana,9
0,2,0,0,0,2,0,0,0,0,0,0,2021-02-15,Tunisia,,0
0,1,0,0,0,2,0,0,0,0,0,0,2021-02-16,Tunisia,,0
0,1,0,0,0,2,0,0,0,0,0,0,2021-02-17,Tunisia,,0
0,0,0,0,0,2,0,0,0,0,0,0,2021-02-18,Tunisia,,0
0,0,0,0,0,2,0,0,0,0,0,0,2021-02-19,Tunisia,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Tunisia,,0
0,3,0,0,0,2,0,0,0,0,0,0,2021-02-15,Tunisia,,1
0,3,0,0,0,2,0,0,0,0,0,0,2021-02-16,Tunisia,,1
0,2,0,0,0,2,0,0,0,0,0,0,2021-02-17,Tunisia,,1
0,2,0,0,0,2,0,0,0,0,0,0,2021-02-18,Tunisia,,1
0,1,0,0,0,2,0,0,0,0,0,0,2021-02-19,Tunisia,,1
0,0,0,0,0,1,0,0,0,0,0,0,2021-02-20,Tunisia,,1
0,3,0,0,0,3,0,0,0,0,0,0,2021-02-15,Tunisia,,2
0,3,0,0,0,2,0,0,0,0,0,0,2021-02-16,Tunisia,,2
0,3,0,0,0,2,0,0,0,0,0,0,2021-02-17,Tunisia,,2
0,3,0,0,0,2,0,0,0,0,0,0,2021-02-18,Tunisia,,2
0,3,0,0,0,2,0,0,0,0,0,0,2021-02-19,Tunisia,,2
0,1,0,0,0,2,0,0,0,0,0,0,2021-02-20,Tunisia,,2
2,3,0,0,0,3,0,0,0,0,0,0,2021-02-15,Tunisia,,3
1,3,0,0,0,3,0,0,0,0,0,0,2021-02-16,Tunisia,,3
1,3,0,0,0,3,0,0,0,0,0,0,2021-02-17,Tunisia,,3
0,3,0,0,0,3,0,0,0,0,0,0,2021-02-18,Tunisia,,3
0,3,0,0,0,3,0,0,0,0,0,0,2021-02-19,Tunisia,,3
0,3,0,0,0,3,0,0,0,0,0,0,2021-02-20,Tunisia,,3
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-15,Tunisia,,4
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-16,Tunisia,,4
2,3,0,0,0,3,0,0,0,0,0,0,2021-02-17,Tunisia,,4
2,3,0,0,0,3,0,0,0,0,0,0,2021-02-18,Tunisia,,4
1,3,0,0,0,3,0,0,0,0,0,0,2021-02-19,Tunisia,,4
0,3,0,0,0,3,0,0,0,0,0,0,2021-02-20,Tunisia,,4
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-15,Tunisia,,5
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-16,Tunisia,,5
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-17,Tunisia,,5
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-18,Tunisia,,5
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-19,Tunisia,,5
2,3,0,0,0,3,0,0,0,0,0,0,2021-02-20,Tunisia,,5
3,3,0,0,0,3,2,0,0,0,2,0,2021-02-15,Tunisia,,6
3,3,0,0,0,3,2,0,0,0,2,0,2021-02-16,Tunisia,,6
3,3,0,0,0,3,2,0,0,0,1,0,2021-02-17,Tunisia,,6
3,3,0,0,0,3,2,0,0,0,1,0,2021-02-18,Tunisia,,6
3,3,0,0,0,3,2,0,0,0,0,0,2021-02-19,Tunisia,,6
3,3,0,0,0,3,2,0,0,0,0,0,2021-02-20,Tunisia,,6
3,3,0,0,2,3,2,0,0,2,2,0,2021-02-15,Tunisia,,7
3,3,0,0,2,3,2,0,0,1,2,0,2021-02-16,Tunisia,,7
3,3,0,0,2,3,2,0,0,1,2,0,2021-02-17,Tunisia,,7
3,3,0,0,1,3,2,0,0,1,2,0,2021-02-18,Tunisia,,7
3,3,0,0,1,3,2,0,0,1,2,0,2021-02-19,Tunisia,,7
3,3,0,0,1,3,2,0,0,0,2,0,2021-02-20,Tunisia,,7
3,3,0,3,2,3,2,0,0,3,2,0,2021-02-15,Tunisia,,8
3,3,0,3,2,3,2,0,0,3,2,0,2021-02-16,Tunisia,,8
3,3,0,2,2,3,2,0,0,3,2,0,2021-02-17,Tunisia,,8
3,3,0,2,2,3,2,0,0,3,2,0,2021-02-18,Tunisia,,8
3,3,0,1,2,3,2,0,0,3,2,0,2021-02-19,Tunisia,,8
3,3,0,0,2,3,2,0,0,3,2,0,2021-02-20,Tunisia,,8
3,3,2,4,2,3,2,0,1,3,2,0,2021-02-15,Tunisia,,9
3,3,1,4,2,3,2,0,1,3,2,0,2021-02-16,Tunisia,,9
3,3,1,4,2,3,2,0,0,3,2,0,2021-02-17,Tunisia,,9
3,3,1,4,2,3,2,0,0,3,2,0,2021-02-18,Tunisia,,9
3,3,0,4,2,3,2,0,0,3,2,0,2021-02-19,Tunisia,,9
3,3,0,4,2,3,2,0,0,3,2,0,2021-02-20,Tunisia,,9
0,2,0,0,0,0,0,0,0,0,0,0,2021-02-15,Turkey,,0
0,2,0,0,0,0,0,0,0,0,0,0,2021-02-16,Turkey,,0
0,2,0,0,0,0,0,0,0,0,0,0,2021-02-17,Turkey,,0
0,1,0,0,0,0,0,0,0,0,0,0,2021-02-18,Turkey,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,Turkey,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Turkey,,0
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-15,Turkey,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-16,Turkey,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-17,Turkey,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-18,Turkey,,1
0,2,0,0,0,0,0,0,0,0,0,0,2021-02-19,Turkey,,1
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Turkey,,1
0,3,0,0,1,0,0,0,0,0,0,0,2021-02-15,Turkey,,2
0,3,0,0,1,0,0,0,0,0,0,0,2021-02-16,Turkey,,2
0,3,0,0,1,0,0,0,0,0,0,0,2021-02-17,Turkey,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-18,Turkey,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-19,Turkey,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-20,Turkey,,2
0,3,0,0,2,0,0,0,1,0,0,0,2021-02-15,Turkey,,3
0,3,0,0,2,0,0,0,1,0,0,0,2021-02-16,Turkey,,3
0,3,0,0,2,0,0,0,1,0,0,0,2021-02-17,Turkey,,3
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-18,Turkey,,3
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-19,Turkey,,3
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-20,Turkey,,3
0,3,0,3,2,0,0,0,2,0,0,0,2021-02-15,Turkey,,4
0,3,0,3,2,0,0,0,2,0,0,0,2021-02-16,Turkey,,4
0,3,0,2,2,0,0,0,2,0,0,0,2021-02-17,Turkey,,4
0,3,0,2,2,0,0,0,2,0,0,0,2021-02-18,Turkey,,4
0,3,0,1,2,0,0,0,2,0,0,0,2021-02-19,Turkey,,4
0,3,0,0,2,0,0,0,2,0,0,0,2021-02-20,Turkey,,4
1,3,0,4,2,0,0,0,2,0,2,0,2021-02-15,Turkey,,5
0,3,0,4,2,0,0,0,2,0,2,0,2021-02-16,Turkey,,5
0,3,0,4,2,0,0,0,2,0,2,0,2021-02-17,Turkey,,5
0,3,0,4,2,0,0,0,2,0,2,0,2021-02-18,Turkey,,5
0,3,0,4,2,0,0,0,2,0,1,0,2021-02-19,Turkey,,5
0,3,0,4,2,0,0,0,2,0,0,0,2021-02-20,Turkey,,5
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-15,Turkey,,6
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-16,Turkey,,6
2,3,0,4,2,0,0,0,2,0,2,0,2021-02-17,Turkey,,6
1,3,0,4,2,0,0,0,2,0,2,0,2021-02-18,Turkey,,6
0,3,0,4,2,0,0,0,2,0,2,0,2021-02-19,Turkey,,6
0,3,0,4,2,0,0,0,2,0,1,0,2021-02-20,Turkey,,6
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-15,Turkey,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-16,Turkey,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-17,Turkey,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-18,Turkey,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-19,Turkey,,7
2,3,0,4,2,0,0,0,2,0,2,0,2021-02-20,Turkey,,7
3,3,0,4,2,0,0,1,2,3,2,0,2021-02-15,Turkey,,8
3,3,0,4,2,0,0,1,2,3,2,0,2021-02-16,Turkey,,8
3,3,0,4,2,0,0,1,2,3,2,0,2021-02-17,Turkey,,8
3,3,0,4,2,0,0,0,2,3,2,0,2021-02-18,Turkey,,8
3,3,0,4,2,0,0,0,2,3,2,0,2021-02-19,Turkey,,8
3,3,0,4,2,0,0,0,2,1,2,0,2021-02-20,Turkey,,8
3,3,1,4,2,0,2,2,2,3,2,0,2021-02-15,Turkey,,9
3,3,1,4,2,0,2,2,2,3,2,0,2021-02-16,Turkey,,9
3,3,1,4,2,0,1,2,2,3,2,0,2021-02-17,Turkey,,9
3,3,0,4,2,0,0,2,2,3,2,0,2021-02-18,Turkey,,9
3,3,0,4,2,0,0,2,2,3,2,0,2021-02-19,Turkey,,9
3,3,0,4,2,0,0,1,2,3,2,0,2021-02-20,Turkey,,9
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-15,Taiwan,,0
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-16,Taiwan,,0
0,0,0,0,0,0,0,0,0,2,0,0,2021-02-17,Taiwan,,0
0,0,0,0,0,0,0,0,0,2,0,0,2021-02-18,Taiwan,,0
0,0,0,0,0,0,0,0,0,2,0,0,2021-02-19,Taiwan,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Taiwan,,0
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-15,Taiwan,,1
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-16,Taiwan,,1
0,1,0,0,0,0,0,0,0,3,0,0,2021-02-17,Taiwan,,1
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-18,Taiwan,,1
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-19,Taiwan,,1
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-20,Taiwan,,1
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-15,Taiwan,,2
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-16,Taiwan,,2
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-17,Taiwan,,2
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-18,Taiwan,,2
0,1,0,0,0,0,0,0,0,3,0,0,2021-02-19,Taiwan,,2
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-20,Taiwan,,2
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-15,Taiwan,,3
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-16,Taiwan,,3
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-17,Taiwan,,3
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-18,Taiwan,,3
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-19,Taiwan,,3
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-20,Taiwan,,3
2,3,0,0,0,0,0,0,0,3,2,0,2021-02-15,Taiwan,,4
1,3,0,0,0,0,0,0,0,3,2,0,2021-02-16,Taiwan,,4
0,3,0,0,0,0,0,0,0,3,2,0,2021-02-17,Taiwan,,4
0,3,0,0,0,0,0,0,0,3,2,0,2021-02-18,Taiwan,,4
0,3,0,0,0,0,0,0,0,3,2,0,2021-02-19,Taiwan,,4
0,3,0,0,0,0,0,0,0,3,1,0,2021-02-20,Taiwan,,4
3,3,0,0,0,0,0,0,0,3,2,0,2021-02-15,Taiwan,,5
3,3,0,0,0,0,0,0,0,3,2,0,2021-02-16,Taiwan,,5
2,3,0,0,0,0,0,0,0,3,2,0,2021-02-17,Taiwan,,5
1,3,0,0,0,0,0,0,0,3,2,0,2021-02-18,Taiwan,,5
0,3,0,0,0,0,0,0,0,3,2,0,2021-02-19,Taiwan,,5
0,3,0,0,0,0,0,0,0,3,2,0,2021-02-20,Taiwan,,5
3,3,0,0,0,0,0,0,0,3,2,0,2021-02-15,Taiwan,,6
3,3,0,0,0,0,0,0,0,3,2,0,2021-02-16,Taiwan,,6
3,3,0,0,0,0,0,0,0,3,2,0,2021-02-17,Taiwan,,6
3,3,0,0,0,0,0,0,0,3,2,0,2021-02-18,Taiwan,,6
3,3,0,0,0,0,0,0,0,3,2,0,2021-02-19,Taiwan,,6
1,3,0,0,0,0,0,0,0,3,2,0,2021-02-20,Taiwan,,6
3,3,1,0,2,0,1,0,0,3,2,0,2021-02-15,Taiwan,,7
3,3,1,0,2,0,0,0,0,3,2,0,2021-02-16,Taiwan,,7
3,3,1,0,2,0,0,0,0,3,2,0,2021-02-17,Taiwan,,7
3,3,0,0,2,0,0,0,0,3,2,0,2021-02-18,Taiwan,,7
